user,age,status,gender,drinks,height,smokes,religion
user37928,40,single,m,yes,170.0,no,islam
user37929,52,single,f,yes,160.0,no,islam
user37930,35,single,m,yes,188.0,no,hinduism
user37931,28,single,m,yes,178.0,no,islam
user37932,18,single,f,yes,160.0,yes,islam
user37933,23,single,m,no,188.0,no,islam
user37934,27,single,f,yes,175.0,no,islam
user37935,39,single,m,yes,185.0,no,islam
user37936,24,single,f,yes,160.0,no,islam
user37937,26,single,m,yes,188.0,yes,islam
user37939,30,single,m,yes,185.0,no,roman catholicism
user37940,29,single,m,yes,178.0,yes,islam
user37941,26,single,m,yes,188.0,yes,islam
user37942,33,single,f,yes,173.0,yes,islam
user37944,18,single,m,yes,173.0,yes,islam
user37945,19,single,f,yes,163.0,no,islam
user37946,46,single,m,yes,175.0,no,islam
user37947,31,single,m,yes,175.0,yes,islam
user37948,42,single,f,yes,163.0,yes,islam
user37949,34,seeing someone,f,yes,183.0,no,islam
user37950,24,single,f,yes,157.0,no,islam
user37951,23,single,f,yes,165.0,no,islam
user37952,25,single,m,yes,170.0,yes,islam
user37954,30,single,m,yes,185.0,yes,islam
user37955,30,single,m,no,163.0,yes,hinduism
user37956,26,single,m,yes,175.0,no,islam
user37957,23,single,f,yes,163.0,no,protestant christianity
user37958,27,single,f,yes,157.0,no,protestant christianity
user37959,25,single,m,yes,178.0,no,islam
user37960,29,single,m,yes,180.0,yes,islam
user37961,36,single,m,yes,183.0,yes,islam
user37962,32,single,f,yes,185.0,no,islam
user37964,32,single,m,yes,185.0,no,islam
user37965,20,single,m,no,173.0,no,islam
user37966,27,available,m,yes,183.0,no,islam
user37967,42,single,m,yes,183.0,no,islam
user37968,31,available,f,yes,170.0,no,protestant christianity
user37969,25,single,f,yes,180.0,no,islam
user37970,42,single,f,yes,170.0,no,islam
user37971,21,single,f,yes,175.0,yes,islam
user37972,37,single,m,yes,178.0,no,islam
user37973,32,seeing someone,m,yes,188.0,yes,islam
user37974,25,single,m,yes,185.0,no,islam
user37975,28,single,m,yes,178.0,no,islam
user37976,19,single,m,yes,178.0,no,islam
user37977,30,single,m,yes,178.0,no,islam
user37978,46,single,f,yes,168.0,no,islam
user37979,21,single,f,yes,160.0,no,islam
user37980,46,single,m,yes,178.0,no,islam
user37982,37,single,m,yes,185.0,no,islam
user37983,37,single,m,yes,178.0,no,islam
user37985,25,single,f,yes,165.0,yes,islam
user37987,33,single,f,yes,173.0,no,islam
user37988,60,single,f,yes,165.0,no,islam
user37989,26,single,m,yes,188.0,no,islam
user37990,26,single,f,yes,157.0,no,islam
user37991,37,single,f,yes,175.0,no,islam
user37992,54,single,m,yes,180.0,no,islam
user37993,54,single,m,yes,183.0,no,islam
user37994,37,single,m,yes,175.0,no,islam
user37995,54,available,m,yes,178.0,no,islam
user37996,26,single,m,no,183.0,no,protestant christianity
user37997,39,single,m,yes,178.0,no,islam
user37998,32,single,f,yes,170.0,no,islam
user37999,45,single,m,yes,165.0,no,islam
user38000,34,single,m,yes,183.0,no,islam
user38001,21,single,f,yes,173.0,no,islam
user38003,26,single,m,yes,183.0,no,islam
user38004,61,single,f,yes,160.0,no,islam
user38005,29,single,m,yes,178.0,yes,islam
user38006,50,single,f,yes,163.0,no,protestant christianity
user38007,24,single,m,yes,185.0,no,islam
user38008,42,single,f,yes,168.0,no,islam
user38010,30,single,m,yes,160.0,yes,islam
user38011,21,single,m,yes,183.0,yes,islam
user38012,33,single,f,yes,165.0,no,islam
user38013,28,single,f,yes,175.0,no,protestant christianity
user38014,52,single,m,yes,188.0,no,islam
user38015,31,seeing someone,f,yes,168.0,no,islam
user38016,29,single,f,yes,178.0,no,islam
user38017,42,single,f,yes,160.0,no,islam
user38018,37,single,m,yes,175.0,no,islam
user38019,30,single,m,yes,193.0,no,islam
user38020,23,single,f,no,168.0,no,islam
user38021,34,single,m,yes,188.0,no,islam
user38022,46,single,f,yes,163.0,no,islam
user38023,31,single,m,yes,175.0,no,islam
user38024,39,single,m,yes,188.0,no,islam
user38025,41,single,f,yes,170.0,yes,islam
user38026,40,single,m,yes,170.0,yes,islam
user38027,36,single,m,yes,193.0,yes,islam
user38028,27,single,m,yes,180.0,yes,protestant christianity
user38029,35,seeing someone,m,yes,178.0,no,protestant christianity
user38030,43,single,f,yes,168.0,no,islam
user38031,20,single,m,yes,175.0,no,islam
user38032,27,single,m,yes,168.0,no,protestant christianity
user38033,42,single,m,yes,175.0,no,islam
user38034,40,single,f,yes,157.0,no,islam
user38035,33,single,f,yes,163.0,no,islam
user38036,57,single,f,yes,157.0,no,islam
user38037,32,single,f,yes,165.0,no,islam
user38038,29,single,m,yes,168.0,no,islam
user38039,29,single,m,yes,170.0,no,islam
user38040,31,single,m,yes,170.0,no,protestant christianity
user38041,27,single,m,yes,183.0,no,islam
user38042,36,single,m,yes,190.0,no,protestant christianity
user38043,27,single,m,yes,178.0,no,islam
user38044,53,married,m,yes,175.0,no,islam
user38045,42,single,f,yes,147.0,no,islam
user38046,49,single,m,yes,196.0,no,islam
user38047,45,single,m,no,175.0,no,islam
user38048,25,single,m,yes,190.0,no,islam
user38049,21,single,m,yes,178.0,no,islam
user38050,23,single,m,yes,175.0,no,roman catholicism
user38051,38,single,f,yes,165.0,no,islam
user38052,25,single,f,yes,168.0,no,islam
user38053,41,single,f,no,165.0,no,islam
user38054,32,single,m,yes,170.0,no,islam
user38055,33,single,f,yes,160.0,no,islam
user38056,25,single,f,yes,178.0,no,islam
user38057,29,single,m,yes,175.0,no,islam
user38058,47,single,m,yes,170.0,no,islam
user38060,27,single,m,yes,185.0,no,islam
user38061,37,single,f,yes,173.0,no,islam
user38062,55,single,f,yes,175.0,no,islam
user38063,36,single,m,yes,175.0,no,islam
user38064,31,single,m,yes,190.0,no,islam
user38065,23,seeing someone,f,yes,150.0,no,buddhism
user38066,31,seeing someone,f,yes,173.0,no,islam
user38068,48,single,m,yes,168.0,no,roman catholicism
user38069,27,available,f,yes,170.0,no,protestant christianity
user38070,18,single,m,yes,178.0,no,protestant christianity
user38071,25,single,m,yes,173.0,no,islam
user38072,41,single,f,yes,163.0,no,islam
user38073,32,single,f,yes,157.0,no,islam
user38074,32,single,m,yes,163.0,yes,islam
user38075,33,single,f,yes,170.0,no,islam
user38076,28,single,f,yes,160.0,no,islam
user38077,28,single,f,yes,163.0,no,islam
user38078,27,single,m,yes,178.0,no,islam
user38079,24,single,m,yes,190.0,no,islam
user38080,33,single,f,yes,163.0,no,islam
user38081,23,single,m,yes,175.0,no,islam
user38082,22,single,m,no,170.0,no,islam
user38083,40,single,m,yes,178.0,no,islam
user38084,25,single,m,yes,173.0,yes,islam
user38085,43,single,m,yes,183.0,no,roman catholicism
user38086,25,single,m,yes,173.0,yes,islam
user38089,28,single,m,yes,180.0,no,protestant christianity
user38090,30,seeing someone,m,yes,168.0,yes,roman catholicism
user38091,29,single,m,yes,170.0,no,islam
user38092,31,single,m,yes,170.0,no,islam
user38093,21,seeing someone,f,no,155.0,no,protestant christianity
user38094,30,seeing someone,f,yes,175.0,no,protestant christianity
user38095,31,single,f,yes,180.0,no,islam
user38096,46,single,f,yes,170.0,no,islam
user38097,28,single,f,yes,163.0,no,islam
user38098,39,single,m,yes,185.0,no,islam
user38099,26,single,m,no,183.0,no,islam
user38100,34,single,m,yes,175.0,yes,islam
user38101,30,single,f,yes,165.0,yes,islam
user38102,32,single,f,no,160.0,no,islam
user38103,39,single,m,yes,183.0,no,islam
user38104,23,single,m,yes,185.0,no,islam
user38105,43,single,m,yes,168.0,no,islam
user38106,35,single,m,yes,183.0,no,islam
user38107,21,single,m,yes,188.0,no,islam
user38108,33,single,m,yes,178.0,no,islam
user38109,31,single,f,yes,168.0,no,islam
user38110,54,single,f,yes,168.0,no,islam
user38111,32,single,f,yes,163.0,no,islam
user38112,29,single,f,yes,157.0,no,islam
user38114,25,single,m,no,170.0,no,islam
user38115,21,single,f,yes,160.0,no,islam
user38116,31,single,m,yes,183.0,yes,islam
user38117,35,single,f,yes,178.0,no,islam
user38118,47,available,m,yes,173.0,no,islam
user38120,28,single,f,yes,160.0,yes,islam
user38121,35,single,m,yes,178.0,no,islam
user38122,34,single,f,yes,155.0,no,islam
user38123,50,single,f,yes,170.0,no,islam
user38124,43,single,f,yes,175.0,no,islam
user38125,41,single,f,yes,165.0,yes,islam
user38126,37,single,f,yes,163.0,no,islam
user38127,42,single,f,yes,170.0,no,islam
user38128,68,single,f,yes,157.0,no,islam
user38129,21,single,f,yes,163.0,no,islam
user38131,25,single,f,yes,163.0,no,protestant christianity
user38132,26,single,m,yes,178.0,no,islam
user38133,33,single,m,yes,185.0,yes,islam
user38134,36,single,m,yes,180.0,no,islam
user38135,49,single,f,yes,165.0,no,islam
user38136,30,single,m,yes,185.0,no,islam
user38137,34,single,m,yes,173.0,yes,protestant christianity
user38138,26,single,m,no,185.0,no,islam
user38140,30,single,m,yes,180.0,no,islam
user38141,40,single,m,yes,170.0,no,protestant christianity
user38142,26,single,f,yes,165.0,no,protestant christianity
user38143,25,single,m,yes,175.0,no,protestant christianity
user38144,22,single,m,yes,178.0,no,protestant christianity
user38145,35,available,m,yes,183.0,no,islam
user38146,34,single,m,yes,168.0,no,islam
user38147,30,single,m,yes,188.0,no,islam
user38149,21,single,m,yes,170.0,no,protestant christianity
user38150,32,single,m,yes,175.0,no,islam
user38151,37,single,f,yes,160.0,yes,islam
user38152,22,single,m,yes,183.0,no,islam
user38153,27,single,m,yes,180.0,yes,islam
user38154,28,single,m,yes,193.0,yes,islam
user38155,32,single,m,yes,188.0,no,islam
user38156,25,single,f,yes,157.0,no,islam
user38157,43,single,m,yes,180.0,no,islam
user38158,34,available,m,yes,180.0,no,islam
user38159,32,single,m,yes,185.0,no,islam
user38160,41,single,m,yes,188.0,yes,islam
user38161,27,single,m,yes,183.0,no,islam
user38162,26,single,m,yes,180.0,no,islam
user38163,68,single,m,yes,185.0,no,islam
user38164,25,single,m,yes,168.0,no,islam
user38165,47,single,m,yes,183.0,no,islam
user38166,22,single,f,yes,152.0,no,islam
user38167,38,single,m,yes,173.0,yes,islam
user38168,24,single,m,yes,183.0,yes,islam
user38169,41,single,f,yes,157.0,no,islam
user38170,21,single,m,yes,175.0,yes,islam
user38172,27,single,m,yes,170.0,yes,islam
user38173,37,single,m,yes,175.0,no,islam
user38174,23,single,m,yes,190.0,yes,islam
user38175,28,single,f,no,168.0,no,islam
user38176,34,single,m,yes,173.0,yes,islam
user38177,31,single,m,yes,188.0,yes,islam
user38178,51,single,f,yes,170.0,no,protestant christianity
user38179,27,single,m,yes,173.0,no,islam
user38180,33,single,f,yes,178.0,no,islam
user38181,30,single,m,yes,178.0,no,islam
user38182,23,single,m,yes,185.0,yes,islam
user38184,43,single,m,yes,170.0,no,islam
user38185,22,available,f,yes,160.0,no,islam
user38186,28,single,f,yes,160.0,no,islam
user38187,65,single,f,no,170.0,no,islam
user38189,32,single,f,no,150.0,no,islam
user38190,48,single,f,yes,173.0,no,islam
user38191,57,single,f,yes,163.0,no,islam
user38192,61,married,m,yes,165.0,no,islam
user38193,31,single,m,yes,170.0,no,islam
user38194,24,single,m,yes,178.0,no,islam
user38195,28,single,m,yes,183.0,yes,roman catholicism
user38196,22,single,m,yes,180.0,no,islam
user38197,33,single,m,yes,185.0,no,islam
user38198,30,seeing someone,f,yes,160.0,yes,islam
user38199,31,single,m,yes,173.0,no,islam
user38201,43,single,m,yes,183.0,yes,islam
user38202,45,single,f,yes,165.0,no,islam
user38203,24,single,m,yes,180.0,yes,islam
user38204,27,single,m,yes,180.0,no,protestant christianity
user38205,29,single,m,yes,180.0,yes,islam
user38206,29,single,f,yes,163.0,no,islam
user38207,27,available,f,yes,165.0,yes,islam
user38208,25,single,f,yes,160.0,no,protestant christianity
user38209,29,single,f,yes,160.0,no,islam
user38210,44,single,f,yes,168.0,no,islam
user38211,28,single,m,yes,178.0,no,islam
user38212,22,single,m,yes,188.0,no,islam
user38213,32,single,m,yes,185.0,no,islam
user38214,25,single,m,yes,170.0,no,islam
user38215,20,single,m,yes,178.0,no,islam
user38216,42,single,m,yes,175.0,yes,islam
user38217,32,single,m,yes,168.0,yes,islam
user38218,29,single,m,yes,188.0,yes,islam
user38219,27,single,m,yes,175.0,yes,islam
user38220,24,single,f,yes,160.0,no,islam
user38221,32,single,f,yes,157.0,no,islam
user38223,29,single,m,yes,190.0,yes,protestant christianity
user38224,36,single,f,yes,157.0,yes,islam
user38225,37,single,f,yes,155.0,yes,islam
user38226,36,single,f,yes,163.0,yes,islam
user38227,26,single,m,no,185.0,no,islam
user38228,30,single,m,yes,180.0,no,islam
user38229,44,single,m,yes,178.0,yes,islam
user38230,30,single,m,yes,165.0,no,islam
user38232,28,single,m,yes,188.0,no,islam
user38234,46,single,f,yes,163.0,no,islam
user38235,34,available,f,yes,152.0,no,islam
user38236,27,single,m,yes,185.0,no,islam
user38237,28,seeing someone,m,no,178.0,no,islam
user38238,21,single,f,yes,173.0,no,islam
user38239,21,single,m,yes,175.0,no,islam
user38240,60,single,f,no,157.0,yes,islam
user38241,41,single,f,yes,163.0,yes,islam
user38242,33,single,m,yes,188.0,no,islam
user38243,33,single,f,yes,157.0,no,islam
user38244,41,single,m,yes,183.0,no,islam
user38245,35,single,m,yes,190.0,no,islam
user38246,28,single,f,yes,170.0,no,islam
user38247,28,single,m,yes,180.0,no,islam
user38248,28,single,m,yes,168.0,no,islam
user38249,46,single,m,no,170.0,no,islam
user38250,31,single,m,yes,178.0,yes,islam
user38251,41,single,m,no,173.0,no,islam
user38252,59,single,f,no,170.0,no,islam
user38253,55,single,f,yes,160.0,no,protestant christianity
user38254,21,single,f,yes,168.0,no,protestant christianity
user38255,56,single,f,yes,173.0,no,islam
user38256,34,single,f,yes,160.0,no,islam
user38257,63,single,f,yes,163.0,no,islam
user38258,62,single,f,yes,163.0,no,protestant christianity
user38260,33,single,f,yes,170.0,no,islam
user38261,55,available,f,yes,163.0,no,hinduism
user38263,35,single,f,yes,163.0,no,islam
user38264,51,single,f,yes,178.0,no,islam
user38265,27,single,m,yes,175.0,no,islam
user38266,25,single,f,yes,165.0,no,islam
user38267,37,single,m,yes,165.0,no,roman catholicism
user38268,36,single,m,yes,185.0,no,islam
user38269,28,single,m,yes,163.0,no,islam
user38270,46,single,f,yes,175.0,no,islam
user38271,52,single,m,yes,170.0,no,islam
user38272,36,single,f,yes,157.0,no,islam
user38273,23,single,f,yes,165.0,yes,islam
user38274,33,single,f,yes,170.0,no,islam
user38275,42,single,f,yes,168.0,no,islam
user38276,22,single,m,yes,178.0,no,islam
user38277,23,single,m,yes,178.0,yes,protestant christianity
user38278,28,single,f,yes,152.0,no,islam
user38279,50,single,m,yes,173.0,no,islam
user38280,24,single,m,yes,190.0,no,islam
user38281,20,single,m,yes,173.0,no,islam
user38282,24,single,m,yes,180.0,no,islam
user38283,66,single,m,yes,168.0,no,islam
user38284,30,single,m,yes,173.0,no,islam
user38286,29,seeing someone,f,yes,165.0,no,islam
user38287,30,seeing someone,f,yes,147.0,no,islam
user38288,35,single,m,yes,193.0,no,protestant christianity
user38289,26,single,m,yes,163.0,no,islam
user38291,30,single,m,yes,185.0,no,protestant christianity
user38292,29,seeing someone,m,yes,180.0,no,islam
user38293,43,single,m,no,168.0,yes,islam
user38294,20,single,m,no,163.0,no,islam
user38295,26,single,f,yes,160.0,no,islam
user38296,50,single,m,yes,163.0,no,islam
user38297,35,single,m,yes,180.0,yes,islam
user38298,35,single,m,yes,183.0,yes,protestant christianity
user38299,27,married,m,yes,178.0,no,islam
user38300,27,single,m,yes,183.0,no,protestant christianity
user38301,25,single,m,yes,175.0,no,islam
user38302,33,single,m,yes,175.0,no,islam
user38303,27,single,f,yes,168.0,no,islam
user38304,28,single,f,yes,173.0,yes,islam
user38306,36,single,f,yes,175.0,no,islam
user38307,30,single,f,yes,155.0,no,islam
user38308,57,single,f,yes,163.0,no,islam
user38309,35,single,f,yes,155.0,no,islam
user38310,26,single,f,yes,157.0,no,protestant christianity
user38311,40,single,m,yes,170.0,yes,islam
user38312,26,single,m,yes,193.0,yes,islam
user38313,30,single,m,yes,178.0,yes,islam
user38314,27,single,m,yes,180.0,no,islam
user38315,31,single,m,yes,178.0,no,islam
user38316,35,single,m,yes,180.0,no,islam
user38317,44,single,m,yes,185.0,no,islam
user38318,55,single,m,yes,190.0,no,islam
user38319,27,single,m,no,185.0,no,hinduism
user38320,31,single,f,yes,155.0,no,islam
user38321,34,single,m,yes,178.0,no,islam
user38322,28,single,m,yes,180.0,no,islam
user38323,24,single,m,yes,183.0,yes,islam
user38324,37,single,f,yes,155.0,no,islam
user38325,22,single,f,yes,168.0,no,islam
user38326,43,single,f,yes,180.0,no,islam
user38327,27,single,f,yes,165.0,no,islam
user38328,27,seeing someone,f,yes,155.0,yes,islam
user38329,59,single,m,no,188.0,no,islam
user38330,33,single,m,yes,178.0,no,islam
user38331,37,single,f,yes,168.0,no,islam
user38332,28,single,m,yes,198.0,no,islam
user38333,26,single,m,yes,193.0,yes,islam
user38334,24,single,f,yes,157.0,yes,islam
user38335,38,single,m,yes,178.0,no,islam
user38337,35,single,m,yes,183.0,no,islam
user38338,25,single,f,yes,168.0,yes,roman catholicism
user38339,28,single,m,yes,188.0,no,islam
user38340,54,single,m,yes,180.0,no,islam
user38341,21,single,m,yes,183.0,yes,islam
user38342,30,single,m,yes,185.0,no,islam
user38343,29,single,m,yes,175.0,no,islam
user38344,31,single,f,yes,175.0,no,islam
user38345,26,single,f,yes,168.0,no,islam
user38346,26,single,m,yes,180.0,no,islam
user38347,30,single,m,yes,178.0,no,islam
user38349,29,single,m,yes,185.0,no,islam
user38352,43,single,m,yes,178.0,yes,islam
user38353,33,single,m,yes,185.0,no,islam
user38355,41,single,m,yes,165.0,no,islam
user38356,29,single,m,yes,170.0,no,islam
user38357,38,single,m,yes,168.0,no,islam
user38358,24,single,f,yes,173.0,no,islam
user38360,43,single,m,yes,178.0,no,islam
user38361,41,single,m,yes,173.0,no,islam
user38362,37,single,m,yes,180.0,yes,islam
user38363,30,single,m,yes,185.0,no,islam
user38364,43,single,m,yes,188.0,no,islam
user38366,24,single,m,yes,175.0,no,islam
user38367,26,single,m,yes,168.0,no,islam
user38368,47,single,m,yes,175.0,no,islam
user38369,25,single,m,yes,165.0,no,islam
user38370,21,single,f,yes,163.0,no,islam
user38371,27,single,m,yes,183.0,no,islam
user38372,25,single,m,yes,183.0,no,islam
user38373,25,single,m,yes,175.0,yes,islam
user38374,28,single,m,yes,185.0,no,islam
user38375,24,single,m,yes,165.0,no,islam
user38377,23,single,m,yes,180.0,yes,islam
user38378,22,single,m,yes,170.0,yes,islam
user38379,34,single,m,yes,178.0,yes,islam
user38380,25,single,m,yes,183.0,yes,islam
user38383,49,single,f,yes,168.0,no,islam
user38384,26,single,m,yes,193.0,no,islam
user38385,30,single,f,yes,165.0,no,protestant christianity
user38386,19,single,m,yes,190.0,yes,islam
user38387,38,single,m,yes,188.0,no,islam
user38388,29,single,m,yes,163.0,yes,islam
user38390,29,single,m,yes,180.0,no,islam
user38391,22,seeing someone,f,yes,173.0,no,roman catholicism
user38392,34,single,m,yes,173.0,no,islam
user38393,24,single,m,yes,175.0,no,islam
user38395,25,single,m,yes,183.0,no,islam
user38396,32,single,f,yes,173.0,no,islam
